id,gender,age,dependents,lifetime,phone_services,internet_services,online_streaming,multiple_connections,premium_plan,online_protect,contract_plan,ebill_services,default_payment,monthly_charges,issues,exit_status
6999,Male,18-30,No,3,No,3G,No,,No,No,Month-to-month,Yes,Physical,35.45,28,Yes
2756,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,20.95,17,Yes
1204,Male,30-45,Yes,18,No,3G,No,,No,No,Month-to-month,No,Auto-payment,25.55,3,No
6367,Male,18-30,No,70,No,3G,Sometimes,,Yes,Yes,Two year,No,Auto-payment,48.4,17,No
2638,Male,18-30,No,52,Yes,4G,Major User,No,Yes,Yes,One year,Yes,Auto-payment,105,29,Yes
2722,Male,30-45,Yes,32,Yes,None,,No,,,Two year,No,Physical,18.95,19,No
5714,Female,30-45,Yes,4,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,97.95,29,Yes
6151,Female,18-30,No,9,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,71,21,Yes
1693,Male,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,114.45,2,No
167,Male,30-45,No,72,Yes,3G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,89.05,19,No
5334,Female,30-45,Yes,49,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,107.95,16,Yes
4019,Male,18-30,No,14,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,100.55,27,Yes
814,Male,>60,No,5,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.05,5,No
602,Female,30-45,Yes,66,Yes,4G,No,Yes,No,No,One year,Yes,Auto-payment,74.25,6,No
2672,Male,18-30,No,27,Yes,None,,No,,,One year,No,Auto-payment,20.1,16,No
2707,Male,18-30,No,3,Yes,,Major User,No,Yes,Yes,Month-to-month,Yes,Online Transfer,98.7,21,Yes
5160,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,No,Online Transfer,74.35,8,No
5862,Female,18-30,No,17,Yes,4G,No,No,No,No,Month-to-month,No,Auto-payment,70.5,7,No
652,Male,30-45,Yes,35,Yes,None,,No,,,Two year,No,Physical,20.1,14,No
284,Male,30-45,Yes,18,Yes,4G,Major User,No,No,Yes,Month-to-month,No,Physical,95.15,15,Yes
3910,Female,18-30,No,47,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,106.4,23,Yes
2820,Male,18-30,No,53,Yes,None,,Yes,,,One year,No,Auto-payment,24.05,3,No
5471,Female,18-30,No,29,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,74.2,9,No
2815,Male,18-30,No,3,Yes,4G,Sometimes,No,Yes,Yes,Month-to-month,Yes,Physical,88.35,27,Yes
4978,Female,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,44.1,27,Yes
3894,Female,30-45,No,68,Yes,4G,Major User,Yes,Yes,Yes,Two year,No,Physical,118.6,6,No
1667,Male,18-30,No,14,Yes,None,,Yes,,,One year,Yes,Auto-payment,24.8,14,No
705,Female,18-30,No,25,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,79.85,19,Yes
6748,Female,>60,No,1,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,85,27,Yes
4405,Male,30-45,Yes,6,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,83.55,22,Yes
4842,Male,>60,No,9,Yes,3G,No,Yes,No,No,Month-to-month,No,Online Transfer,54.55,27,Yes
456,Male,30-45,Yes,28,Yes,4G,Sometimes,No,Yes,Yes,One year,No,Auto-payment,92.9,13,No
2270,Female,>60,No,3,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,86.85,25,Yes
1176,Female,18-30,No,6,Yes,,Major User,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,109.9,25,Yes
5711,Female,45-60,No,20,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,No,Online Transfer,90.8,19,Yes
2520,Female,30-45,Yes,34,Yes,3G,Major User,No,Yes,Yes,Two year,No,Physical,84.75,10,No
4190,Female,30-45,No,11,Yes,4G,Sometimes,Yes,Yes,No,Month-to-month,Yes,Auto-payment,96.2,28,Yes
5583,Female,45-60,No,26,Yes,,Sometimes,No,No,No,Month-to-month,No,Online Transfer,84.95,21,Yes
4893,Male,18-30,No,2,Yes,3G,No,No,No,No,Month-to-month,No,Physical,44.65,22,Yes
941,Female,18-30,Yes,13,No,3G,No,,No,No,Month-to-month,No,Online Transfer,30.15,15,No
1665,Female,18-30,No,9,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,76.85,12,No
650,Female,18-30,No,3,Yes,,No,No,No,No,Month-to-month,Yes,Auto-payment,69.55,29,Yes
5214,Female,30-45,Yes,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,73.55,29,Yes
1505,Male,>60,No,10000,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,74.7,24,Yes
6283,Female,18-30,No,3,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Auto-payment,99,29,Yes
3889,Male,18-30,No,13,Yes,None,,No,,,One year,No,Auto-payment,19.3,18,No
5809,Female,18-30,No,6,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Physical,85.95,4,No
2998,Male,18-30,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,74.75,7,No
736,Female,18-30,No,30,Yes,4G,Major User,Yes,Yes,Yes,One year,No,Auto-payment,110.45,9,No
470,Female,>60,No,17,Yes,None,,No,,,One year,No,Physical,20.65,14,No
6088,Female,18-30,No,1,Yes,3G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,55.4,29,Yes
995,Female,18-30,No,35,Yes,4G,No,Yes,Yes,No,Month-to-month,No,Auto-payment,85.3,24,Yes
2610,Female,18-30,Yes,39,No,3G,No,,No,Yes,Month-to-month,No,Auto-payment,30.1,20,Yes
3751,Male,30-45,No,60,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,109.45,9,No
1014,Male,30-45,Yes,18,Yes,3G,Sometimes,No,No,Yes,Month-to-month,No,Online Transfer,57.45,19,Yes
5358,Male,18-30,No,18,Yes,None,,No,,,Month-to-month,No,Physical,19.25,13,No
1654,Male,30-45,Yes,1,Yes,None,,No,,,One year,No,Physical,18.8,13,No
497,Female,30-45,No,70,Yes,None,,No,,,Two year,No,Auto-payment,19.8,10,No
1477,Male,30-45,Yes,61,Yes,4G,Major User,Yes,No,No,One year,Yes,Online Transfer,106,26,Yes
1061,Female,45-60,No,72,Yes,4G,Major User,Yes,No,Yes,Two year,Yes,Online Transfer,112.4,4,No
2448,Female,>60,No,14,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,104.85,18,Yes
4692,Female,30-45,Yes,16,Yes,,Major User,No,No,Yes,Month-to-month,No,Auto-payment,100.7,8,No
6556,Female,30-45,Yes,6,Yes,None,,No,,,One year,No,Auto-payment,19,13,No
1817,Male,45-60,No,72,Yes,4G,Major User,Yes,No,No,Two year,No,Auto-payment,98.35,7,No
1436,Female,18-30,No,2,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,91.4,19,Yes
1300,Male,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,110.6,2,No
3133,Male,30-45,No,70,No,3G,Sometimes,,Yes,Yes,One year,Yes,Auto-payment,51.05,5,No
417,Female,30-45,Yes,40,Yes,None,,Yes,,,Two year,Yes,Physical,24.8,4,No
1283,Female,30-45,No,72,Yes,,Major User,Yes,No,Yes,Two year,Yes,Online Transfer,105.5,2,No
6270,Female,30-45,Yes,29,Yes,None,,No,,,Two year,No,Physical,20.2,12,No
3215,Male,30-45,No,41,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,80.25,9,No
6920,Male,18-30,Yes,27,Yes,None,,No,,,Two year,No,Auto-payment,19.7,13,No
2304,Male,30-45,No,67,Yes,,Major User,No,No,No,One year,Yes,Auto-payment,100.9,14,No
2052,Female,18-30,No,48,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Online Transfer,103.85,16,No
4428,Male,30-45,Yes,19,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,No,Online Transfer,103.3,19,Yes
830,Female,30-45,No,50,Yes,4G,Major User,Yes,Yes,No,One year,No,Online Transfer,108.55,19,Yes
5614,Male,30-45,Yes,68,Yes,4G,No,Yes,No,No,One year,Yes,Auto-payment,85.5,19,No
5217,Female,18-30,No,10,Yes,None,,Yes,,,Month-to-month,Yes,Physical,24.5,18,No
1384,Female,30-45,No,22,Yes,,No,No,No,No,Month-to-month,Yes,Online Transfer,69.25,23,Yes
3660,Male,18-30,No,7,No,3G,No,,Yes,Yes,One year,Yes,Auto-payment,35.5,5,No
2425,Male,18-30,No,26,Yes,,,No,,,Month-to-month,Yes,Online Transfer,20.3,7,No
1235,Male,45-60,No,61,Yes,,Sometimes,Yes,Yes,Yes,One year,Yes,Physical,98.3,10,No
945,Female,18-30,No,3,Yes,4G,No,Yes,No,No,Month-to-month,No,Auto-payment,74.4,20,Yes
3047,Female,30-45,No,32,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Auto-payment,84.15,24,Yes
3485,Male,18-30,No,2,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,73.25,26,Yes
4590,Female,>60,No,57,Yes,4G,Sometimes,Yes,Yes,Yes,Two year,No,Auto-payment,101.3,16,No
4926,Male,30-45,No,62,Yes,3G,No,No,Yes,Yes,Two year,Yes,Auto-payment,60.15,6,No
891,Male,30-45,Yes,50,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,103.85,18,Yes
5072,Male,45-60,No,23,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,104.45,5,No
5964,Female,30-45,Yes,49,Yes,3G,No,No,Yes,Yes,Month-to-month,No,Auto-payment,61.75,3,No
377,Female,30-45,No,25,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,104.95,21,Yes
2578,Female,45-60,Yes,31,Yes,4G,Major User,No,Yes,Yes,Month-to-month,Yes,Online Transfer,98.9,24,Yes
3233,Male,45-60,No,4,No,3G,No,,No,Yes,Month-to-month,Yes,Online Transfer,29.9,2,No
4526,Male,18-30,No,13,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,73.75,14,No
6773,Male,45-60,No,37,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,92.5,25,Yes
1587,Male,30-45,Yes,48,Yes,None,,Yes,,,Two year,No,Auto-payment,26.3,13,No
2855,Male,30-45,Yes,42,Yes,None,,No,,,Two year,No,Physical,19.35,15,No
1260,Male,18-30,No,2,Yes,3G,No,No,No,No,Month-to-month,Yes,Physical,50.3,5,No
2267,Female,30-45,No,72,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,113.65,10,No
6893,Female,30-45,Yes,6,Yes,3G,No,No,No,No,Month-to-month,No,Auto-payment,55.9,27,Yes
6063,Female,30-45,Yes,70,Yes,None,,No,,,Two year,Yes,Physical,19.2,16,No
1043,Male,30-45,Yes,32,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,69.75,24,Yes
4641,Female,18-30,No,1,No,3G,No,,No,No,Month-to-month,No,Physical,24.4,4,No
6973,Female,45-60,No,53,Yes,4G,Sometimes,No,Yes,Yes,One year,Yes,Online Transfer,94,12,No
3552,Male,18-30,No,68,Yes,4G,Sometimes,Yes,No,Yes,Two year,Yes,Auto-payment,102.1,19,No
1771,Male,>60,No,13,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,90.5,15,Yes
6511,Female,30-45,Yes,63,Yes,,No,No,No,No,Two year,Yes,Auto-payment,50.65,18,No
450,Female,18-30,No,64,Yes,None,,Yes,,,One year,No,Physical,24.7,3,No
5977,Male,18-30,No,57,Yes,None,,No,,,Two year,No,Auto-payment,20.65,16,No
5165,Male,>60,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69.65,21,Yes
3270,Female,18-30,No,4,Yes,4G,Major User,Yes,Yes,No,Month-to-month,Yes,Physical,100.85,5,No
6862,Female,>60,No,4,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,88.85,24,Yes
3494,Female,30-45,Yes,9,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,85.35,25,Yes
6545,Female,18-30,No,9,Yes,3G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,74.65,18,Yes
6858,Female,30-45,Yes,25,Yes,4G,Sometimes,Yes,No,Yes,Month-to-month,Yes,Online Transfer,89.1,26,Yes
1185,Female,18-30,No,1,Yes,,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,60.15,27,Yes
909,Female,18-30,No,71,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Online Transfer,111.25,4,No
4801,Female,30-45,Yes,72,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,No,Auto-payment,80.85,6,No
5896,Male,45-60,No,71,Yes,None,,Yes,,,Two year,No,Auto-payment,25.45,9,No
6663,Female,18-30,No,1,Yes,3G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,54.65,13,No
6371,Female,18-30,No,24,Yes,None,,Yes,,,Two year,No,Auto-payment,25.15,2,No
6607,Male,18-30,Yes,1,No,3G,No,,No,No,Month-to-month,Yes,Online Transfer,25.3,23,Yes
3448,Male,30-45,Yes,4,Yes,3G,Sometimes,No,Yes,No,Month-to-month,No,Auto-payment,61.45,22,Yes
743,Female,30-45,Yes,61,Yes,None,,Yes,,,Two year,Yes,Physical,24.1,19,No
1339,Male,30-45,No,66,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Auto-payment,105,24,Yes
5028,Female,18-30,No,72,Yes,4G,Major User,No,Yes,Yes,Two year,Yes,Online Transfer,109.9,14,No
4920,Female,30-45,Yes,71,Yes,None,,No,,,Two year,No,Auto-payment,20.1,8,No
2116,Male,18-30,No,1,Yes,3G,No,Yes,No,Yes,Month-to-month,No,Online Transfer,54.35,27,Yes
5333,Female,30-45,Yes,13,Yes,,Major User,No,No,No,Month-to-month,No,Online Transfer,88.35,22,Yes
169,Female,30-45,Yes,16,Yes,None,,No,,,Month-to-month,No,Online Transfer,20.4,10,No
2769,Female,18-30,No,15,Yes,None,,No,,,Month-to-month,No,Auto-payment,19.75,20,Yes
3006,Male,>60,No,14,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,74.95,27,Yes
4932,Male,30-45,Yes,27,Yes,4G,No,No,No,No,One year,Yes,Auto-payment,80.65,8,No
6379,Male,18-30,No,10,Yes,,No,Yes,No,No,Month-to-month,Yes,Auto-payment,80.7,28,Yes
478,Male,18-30,No,5,Yes,4G,Major User,No,Yes,No,Month-to-month,Yes,Online Transfer,96.1,16,Yes
4585,Female,>60,No,1,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,85.05,16,Yes
5371,Female,18-30,No,54,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,103.95,27,Yes
1892,Male,>60,No,4,No,3G,Major User,,No,No,Month-to-month,Yes,Auto-payment,50.95,12,No
6015,Female,18-30,No,3,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,74.55,4,No
5552,Male,30-45,Yes,22,Yes,None,,No,,,One year,No,Auto-payment,20.25,13,No
1624,Female,30-45,No,56,Yes,4G,Major User,Yes,No,No,One year,Yes,Online Transfer,2000,18,Yes
958,Male,18-30,No,25,Yes,3G,Sometimes,Yes,Yes,Yes,Month-to-month,No,Auto-payment,81.75,19,No
1811,Female,>60,No,23,Yes,,No,Yes,No,Yes,Month-to-month,Yes,Physical,79.35,10,No
1450,Male,30-45,Yes,8,Yes,None,,No,,,Month-to-month,Yes,Physical,19.35,5,No
7015,Male,45-60,No,34,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Auto-payment,85.2,12,No
6382,Male,30-45,Yes,38,Yes,3G,Sometimes,No,Yes,Yes,One year,No,Online Transfer,74.05,3,No
3175,Male,45-60,No,17,Yes,4G,Sometimes,No,No,No,Month-to-month,No,Auto-payment,81.5,26,Yes
3761,Female,30-45,No,72,Yes,3G,Major User,Yes,No,Yes,Two year,Yes,Auto-payment,82.65,17,No
3470,Male,30-45,Yes,8,Yes,3G,No,No,No,No,Month-to-month,Yes,Auto-payment,51.3,8,No
3030,Male,18-30,No,1,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,79.55,29,Yes
2276,Female,45-60,No,44,Yes,4G,Major User,Yes,Yes,Yes,Month-to-month,No,Online Transfer,104.15,2,No
6094,Male,18-30,No,57,Yes,None,,No,,,Two year,No,Auto-payment,20.55,10,No
2127,Male,30-45,No,40,No,3G,No,,No,Yes,One year,Yes,Online Transfer,42.35,22,Yes
4247,Male,30-45,Yes,69,Yes,4G,Major User,No,Yes,No,Two year,Yes,Auto-payment,106.35,7,No
4930,Female,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,Yes,Auto-payment,44.55,3,No
3383,Male,30-45,No,6,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Online Transfer,75.5,999,Yes
865,Male,30-45,No,4,Yes,4G,No,No,Yes,Yes,Month-to-month,Yes,Physical,80.6,20,Yes
6141,Male,45-60,No,52,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,104.2,16,Yes
2126,Male,18-30,No,1,Yes,3G,No,No,No,No,Month-to-month,No,Physical,44.45,3,No
5151,Female,18-30,No,2,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.35,4,No
1620,Female,30-45,Yes,2,No,3G,No,,Yes,No,Month-to-month,No,Auto-payment,29.05,7,No
5776,Male,30-45,No,72,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,Yes,Auto-payment,82.3,7,No
6146,Female,18-30,No,25,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,99.5,17,Yes
2489,Female,30-45,Yes,68,Yes,3G,Sometimes,Yes,Yes,Yes,One year,Yes,Online Transfer,78.45,12,No
5390,Male,>60,No,12,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,99.45,23,Yes
3789,Male,18-30,No,9,Yes,None,,No,,,Month-to-month,No,Physical,19.85,13,No
5630,Female,18-30,No,39,Yes,4G,Major User,Yes,No,Yes,Month-to-month,Yes,Online Transfer,103.45,21,Yes
6277,Male,18-30,No,2,Yes,None,,No,,,Month-to-month,No,Physical,20.35,24,Yes
4049,Female,45-60,No,46,Yes,4G,Major User,Yes,Yes,No,One year,No,Online Transfer,100.25,9,No
4322,Female,18-30,No,2,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,70.15,7,No
4081,Female,18-30,No,1,Yes,4G,No,No,No,No,Month-to-month,Yes,Online Transfer,69.6,20,Yes
292,Male,30-45,Yes,23,Yes,4G,No,No,Yes,Yes,One year,No,Physical,86.8,5,No
3922,Male,45-60,No,67,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Auto-payment,94.65,16,No
2262,Female,18-30,No,2,Yes,,Sometimes,No,No,No,Month-to-month,Yes,Online Transfer,80.2,27,Yes
6240,Male,18-30,Yes,1,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,93.3,21,Yes
6722,Female,45-60,No,67,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,107.05,11,No
6796,Male,30-45,Yes,2,Yes,,No,Yes,No,No,Month-to-month,No,Physical,56.7,24,Yes
4282,Female,30-45,Yes,52,Yes,4G,Major User,Yes,No,Yes,One year,No,Auto-payment,101.25,8,No
6294,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Physical,19.7,19,Yes
4335,Female,>60,No,18,Yes,4G,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,84.95,15,No
1203,Female,18-30,No,60,Yes,None,,Yes,,,Two year,No,Physical,25,18,No
3392,Female,30-45,Yes,58,Yes,3G,No,No,No,No,One year,Yes,Physical,44.1,10,No
4496,Female,30-45,Yes,72,Yes,,Major User,Yes,Yes,Yes,Two year,No,Auto-payment,89.75,18,No
4529,Male,>60,No,9,Yes,3G,No,No,Yes,No,Month-to-month,No,Physical,49.2,10,No
3970,Male,30-45,Yes,42,Yes,3G,Sometimes,No,Yes,No,One year,No,Auto-payment,63.7,8,No
1849,Male,18-30,No,10,Yes,3G,No,No,No,No,Month-to-month,Yes,Online Transfer,45.55,20,Yes
5568,Female,30-45,No,44,Yes,4G,No,Yes,Yes,Yes,Month-to-month,Yes,Auto-payment,95.1,13,No
30,Female,45-60,No,71,Yes,4G,No,Yes,Yes,Yes,Two year,Yes,Auto-payment,96.35,5,No
4113,Male,18-30,No,36,Yes,None,,No,,,One year,Yes,Auto-payment,20.35,13,No
1293,Male,30-45,Yes,67,Yes,4G,Major User,Yes,Yes,Yes,Two year,Yes,Auto-payment,111.2,2,No
4311,Female,18-30,No,7,No,3G,Sometimes,,No,No,Month-to-month,Yes,Auto-payment,40.1,23,Yes
4738,Male,18-30,No,5,Yes,4G,Major User,Yes,No,Yes,Month-to-month,No,Physical,104.1,26,Yes
6825,Male,18-30,No,27,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Online Transfer,81.3,7,No
5379,Female,30-45,No,56,Yes,4G,Major User,Yes,No,No,One year,Yes,Online Transfer,98,4,No
2801,Female,30-45,Yes,62,Yes,,Major User,Yes,Yes,No,One year,Yes,Auto-payment,106.05,8,No
868,Male,30-45,No,59,Yes,4G,Sometimes,Yes,No,No,One year,No,Online Transfer,85.55,16,Yes
903,Female,30-45,No,56,Yes,4G,Major User,No,No,Yes,One year,Yes,Auto-payment,105.6,11,No
6971,Female,45-60,No,18,Yes,4G,Major User,Yes,Yes,No,Month-to-month,No,Auto-payment,99.75,20,Yes
2336,Male,30-45,No,17,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,70.4,26,Yes
6241,Male,18-30,No,3,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Online Transfer,49.15,25,Yes
5493,Female,45-60,No,6,Yes,,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,84.35,25,Yes
5621,Female,30-45,No,3,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Auto-payment,74.75,29,Yes
4025,Male,18-30,No,4,Yes,4G,No,No,No,Yes,Month-to-month,Yes,Auto-payment,74.8,16,Yes
1833,Male,18-30,No,1,Yes,,No,No,No,No,Month-to-month,No,Online Transfer,47.95,10,No
3343,Female,18-30,No,16,Yes,None,,No,,,One year,No,Auto-payment,20.1,16,No
5946,Female,18-30,No,42,Yes,3G,Sometimes,No,Yes,Yes,One year,No,Auto-payment,73.9,25,Yes
320,Female,>60,No,54,Yes,3G,Major User,Yes,Yes,No,One year,No,Auto-payment,82.45,20,Yes
4818,Male,45-60,No,64,Yes,4G,No,No,No,Yes,One year,No,Auto-payment,80.3,5,No
6515,Female,18-30,No,29,No,3G,No,,No,No,Month-to-month,Yes,Auto-payment,25.1,22,Yes
833,Female,30-45,Yes,37,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,88.8,16,No
1721,Female,18-30,No,9,Yes,4G,No,No,No,No,Month-to-month,Yes,Auto-payment,74.25,23,Yes
4464,Male,18-30,No,12,Yes,4G,No,No,No,Yes,Month-to-month,No,Auto-payment,81.7,17,Yes
1765,Female,30-45,No,58,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Auto-payment,110.65,18,No
5194,Male,18-30,Yes,22,Yes,,Sometimes,No,No,Yes,Month-to-month,Yes,Online Transfer,89.4,29,Yes
5066,Male,30-45,No,44,No,3G,Major User,,No,Yes,Two year,No,Auto-payment,54.3,10,No
1837,Male,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Auto-payment,20.05,26,Yes
4489,Female,30-45,Yes,64,Yes,3G,No,Yes,No,No,One year,Yes,Auto-payment,53.85,4,No
2779,Male,18-30,No,9,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,85.35,18,Yes
5767,Female,30-45,No,65,Yes,3G,Sometimes,No,Yes,No,Two year,Yes,Auto-payment,59.8,15,No
176,Female,>60,No,15,Yes,4G,No,Yes,No,No,Month-to-month,Yes,Physical,74.45,23,Yes
485,Male,30-45,Yes,72,Yes,4G,Sometimes,Yes,No,No,Two year,Yes,Auto-payment,84.5,12,No
329,Female,>60,No,17,Yes,4G,No,Yes,No,Yes,Month-to-month,Yes,Auto-payment,82.65,9,No
1848,Female,18-30,No,38,Yes,None,,No,,,One year,No,Physical,19.3,12,No
3501,Female,30-45,Yes,59,Yes,3G,Sometimes,Yes,Yes,Yes,Two year,Yes,Physical,76.45,9,No
5847,Female,18-30,No,62,Yes,4G,Major User,Yes,No,No,One year,Yes,Auto-payment,94,2,No
2065,Female,18-30,No,34,Yes,4G,Sometimes,Yes,No,No,Month-to-month,No,Online Transfer,85.35,2,No
2908,Male,30-45,No,18,Yes,4G,Major User,Yes,No,No,Month-to-month,Yes,Online Transfer,99.4,27,Yes
2811,Female,30-45,Yes,39,Yes,None,,No,,,Two year,No,Physical,19.75,13,No
2745,Male,45-60,No,1,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Online Transfer,86.05,20,Yes
4185,Female,18-30,No,1,Yes,None,,No,,,Month-to-month,No,Online Transfer,20.7,18,No
5237,Female,18-30,No,26,Yes,3G,No,No,No,Yes,Month-to-month,Yes,Auto-payment,54.75,6,No
3824,Male,18-30,No,4,Yes,3G,Sometimes,No,No,No,Month-to-month,Yes,Physical,55.3,2,No
2100,Male,30-45,No,69,Yes,,Major User,Yes,No,Yes,One year,No,Auto-payment,99.5,16,No
6444,Male,18-30,Yes,31,Yes,3G,Major User,Yes,Yes,No,One year,Yes,Physical,79.45,29,Yes
1388,Female,30-45,Yes,12,Yes,3G,Sometimes,No,No,Yes,Month-to-month,Yes,Auto-payment,58.35,12,No
2760,Male,18-30,No,26,Yes,None,,No,,,One year,Yes,Auto-payment,20.65,7,No
2149,Female,18-30,No,46,Yes,4G,Major User,Yes,No,Yes,One year,Yes,Online Transfer,101.1,5,No
2406,Female,18-30,No,5,Yes,4G,Major User,No,No,No,Month-to-month,Yes,Online Transfer,96.25,29,Yes
4876,Male,18-30,No,10,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,104.4,26,Yes
6803,Male,30-45,Yes,43,Yes,,No,Yes,Yes,Yes,One year,Yes,Auto-payment,91.25,6,No
2940,Male,>60,No,53,No,3G,Major User,,No,Yes,Month-to-month,Yes,Online Transfer,54.45,26,Yes
1984,Female,30-45,Yes,14,Yes,4G,Sometimes,Yes,No,No,Month-to-month,Yes,Auto-payment,90.9,24,Yes
1202,Male,30-45,No,53,Yes,4G,Major User,No,No,No,One year,Yes,Auto-payment,94.25,21,Yes
6598,Female,18-30,No,57,Yes,3G,Sometimes,No,Yes,Yes,Two year,Yes,Auto-payment,74.3,14,No
5408,Female,18-30,No,51,Yes,None,,Yes,,,Two year,No,Auto-payment,24.95,16,No
2623,Female,18-30,Yes,2,Yes,4G,No,Yes,No,No,Month-to-month,No,Auto-payment,80.55,11,No
3353,Male,30-45,No,12,Yes,4G,Sometimes,No,No,No,Month-to-month,Yes,Auto-payment,85.05,13,No
2798,Male,18-30,No,10,Yes,4G,Major User,No,No,Yes,Month-to-month,Yes,Online Transfer,94.9,16,Yes
